customer_id,kyc_tier,home_region,registration_date
CUS0003083,tier_3,Farafenni,2023-01-02
CUS0003084,tier_1,Lagos,2023-12-07
CUS0003085,tier_1,Ibadan,2024-07-09
CUS0003086,tier_2,Abuja,2024-05-07
CUS0003087,tier_1,Banjul,2025-12-10
CUS0003088,tier_2,Farafenni,2024-06-07
CUS0003089,tier_1,Banjul,2022-12-27
CUS0003090,tier_2,Port Harcourt,2025-05-28
CUS0003091,tier_2,Abuja,2024-07-22
CUS0003092,tier_2,Port Harcourt,2022-11-29
CUS0003093,tier_1,Kano,2024-10-06
CUS0003094,tier_1,Farafenni,2022-09-27
CUS0003095,tier_2,Abuja,2025-02-16
CUS0003096,tier_1,Abuja,2023-12-08
CUS0003097,tier_1,Kano,2025-06-23
CUS0003098,tier_1,Kano,2024-12-18
CUS0003099,tier_2,Brikama,2024-12-10
CUS0003100,tier_2,Brikama,2024-06-02
CUS0003101,tier_1,Brikama,2025-01-02
CUS0003102,tier_2,Port Harcourt,2024-12-12
CUS0003103,tier_1,Kanifing,2023-08-11
CUS0003104,tier_1,Abuja,2025-06-09
CUS0003105,tier_2,Brikama,2025-12-07
CUS0003106,tier_2,Abuja,2023-11-06
CUS0003107,tier_1,Banjul,2025-10-03
CUS0003108,tier_1,Kanifing,2024-07-01
CUS0003109,tier_1,Port Harcourt,2025-12-04
CUS0003110,tier_2,Banjul,2025-05-28
CUS0003111,tier_1,Lagos,2025-07-10
CUS0003112,tier_1,Kano,2022-11-05
CUS0003113,tier_2,Brikama,2024-04-11
CUS0003114,tier_1,Brikama,2024-08-19
CUS0003115,tier_1,Basse,2022-12-14
CUS0003116,tier_1,Banjul,2025-06-04
CUS0003117,tier_1,Kanifing,2023-02-18
CUS0003118,tier_2,Abuja,2025-03-16
CUS0003119,tier_1,Farafenni,2025-11-12
CUS0003120,tier_1,Abuja,2025-03-05
CUS0003121,tier_1,Basse,2024-09-25
CUS0003122,tier_3,Abuja,2025-05-15
CUS0003123,tier_1,Kanifing,2024-09-28
CUS0003124,tier_1,Basse,2023-12-31
CUS0003125,tier_1,Lagos,2025-05-03
CUS0003126,tier_1,Kanifing,2025-10-04
CUS0003127,tier_2,Brikama,2023-08-07
CUS0003128,tier_1,Port Harcourt,2024-12-25
CUS0003129,tier_2,Brikama,2024-04-23
CUS0003130,tier_2,Basse,2024-01-18
CUS0003131,tier_2,Basse,2023-03-15
CUS0003132,tier_2,Basse,2025-07-28
CUS0003133,tier_2,Brikama,2025-03-06
CUS0003134,tier_1,Abuja,2023-07-01
CUS0003135,tier_2,Kano,2025-08-16
CUS0003136,tier_1,Abuja,2024-06-09
CUS0003137,tier_1,Lagos,2025-04-14
CUS0003138,tier_1,Abuja,2024-01-09
CUS0003139,tier_1,Abuja,2023-04-21
CUS0003140,tier_2,Abuja,2024-02-18
CUS0003141,tier_1,Farafenni,2023-11-08
CUS0003142,tier_1,Kano,2022-12-24
CUS0003143,tier_1,Ibadan,2022-12-29
CUS0003144,tier_2,Abuja,2025-07-13
CUS0003145,tier_2,Abuja,2023-01-17
CUS0003146,tier_2,Farafenni,2025-07-06
CUS0003147,tier_1,Banjul,2024-11-10
CUS0003148,tier_3,Banjul,2023-12-20
CUS0003149,tier_2,Brikama,2025-05-20
CUS0003150,tier_1,Lagos,2023-12-23
CUS0003151,tier_2,Brikama,2024-05-07
CUS0003152,tier_1,Ibadan,2023-08-22
CUS0003153,tier_1,Farafenni,2025-09-08
CUS0003154,tier_2,Kanifing,2025-03-13
CUS0003155,tier_1,Banjul,2023-08-15
CUS0003156,tier_1,Kanifing,2022-09-27
CUS0003157,tier_1,Port Harcourt,2025-02-11
CUS0003158,tier_1,Lagos,2025-03-17
CUS0003159,tier_1,Kanifing,2025-12-06
CUS0003160,tier_2,Abuja,2025-02-28
CUS0003161,tier_2,Kano,2025-03-20
CUS0003162,tier_2,Basse,2023-05-14
CUS0003163,tier_1,Lagos,2023-07-06
CUS0003164,tier_2,Banjul,2024-05-23
CUS0003165,tier_1,Banjul,2025-10-27
CUS0003166,tier_2,Brikama,2023-03-07
CUS0003167,tier_1,Abuja,2023-08-17
CUS0003168,tier_2,Kano,2022-11-23
CUS0003169,tier_2,Basse,2022-10-17
CUS0003170,tier_1,Farafenni,2023-08-17
CUS0003171,tier_3,Basse,2025-06-26
CUS0003172,tier_1,Brikama,2024-10-24
CUS0003173,tier_1,Banjul,2024-10-09
CUS0003174,tier_1,Ibadan,2025-07-26
CUS0003175,tier_2,Kano,2023-04-29
CUS0003176,tier_1,Abuja,2023-11-13
CUS0003177,tier_1,Lagos,2023-08-16
CUS0003178,tier_1,Kanifing,2025-06-01
CUS0003179,tier_1,Port Harcourt,2024-02-13
CUS0003180,tier_1,Basse,2025-02-01
CUS0003181,tier_1,Kanifing,2024-10-24
CUS0003182,tier_2,Basse,2024-12-12
CUS0003183,tier_2,Banjul,2024-08-26
CUS0003184,tier_1,Port Harcourt,2022-11-01
CUS0003185,tier_1,Kano,2025-09-29
CUS0003186,tier_1,Kanifing,2024-04-08
CUS0003187,tier_1,Lagos,2024-06-01
CUS0003188,tier_3,Ibadan,2024-11-27
CUS0003189,tier_1,Abuja,2024-01-03
CUS0003190,tier_3,Kanifing,2024-02-22
CUS0003191,tier_1,Ibadan,2025-06-08
CUS0003192,tier_1,Brikama,2025-11-13
CUS0003193,tier_2,Abuja,2023-04-30
CUS0003194,tier_2,Banjul,2024-05-16
CUS0003195,tier_1,Kano,2025-07-23
CUS0003196,tier_2,Kanifing,2024-09-13
CUS0003197,tier_2,Brikama,2025-02-05
CUS0003198,tier_3,Ibadan,2023-02-08
CUS0003199,tier_3,Port Harcourt,2023-01-25
CUS0003200,tier_3,Lagos,2023-06-29
CUS0003201,tier_2,Lagos,2024-05-15
CUS0003202,tier_1,Abuja,2025-10-11
CUS0003203,tier_2,Abuja,2024-08-29
CUS0003204,tier_1,Port Harcourt,2025-07-31
CUS0003205,tier_3,Port Harcourt,2023-03-19
CUS0003206,tier_1,Banjul,2025-03-14
CUS0003207,tier_2,Basse,2022-12-07
CUS0003208,tier_2,Kanifing,2023-03-16
CUS0003209,tier_1,Lagos,2025-01-18
CUS0003210,tier_3,Brikama,2025-08-14
CUS0003211,tier_1,Lagos,2024-01-08
CUS0003212,tier_1,Brikama,2023-06-02
CUS0003213,tier_1,Kano,2024-07-25
CUS0003214,tier_2,Kano,2025-03-19
CUS0003215,tier_3,Port Harcourt,2023-04-07
CUS0003216,tier_1,Basse,2023-10-02
CUS0003217,tier_1,Port Harcourt,2025-04-11
CUS0003218,tier_1,Ibadan,2024-03-29
CUS0003219,tier_1,Abuja,2023-03-01
CUS0003220,tier_1,Banjul,2025-09-06
CUS0003221,tier_2,Farafenni,2022-11-09
CUS0003222,tier_1,Kanifing,2024-05-15
CUS0003223,tier_1,Port Harcourt,2023-10-06
CUS0003224,tier_2,Farafenni,2023-10-28
CUS0003225,tier_2,Kanifing,2024-01-17
CUS0003226,tier_1,Ibadan,2023-05-24
CUS0003227,tier_1,Brikama,2025-05-24
CUS0003228,tier_3,Abuja,2023-07-28
CUS0003229,tier_1,Lagos,2025-08-21
CUS0003230,tier_1,Port Harcourt,2023-04-11
CUS0003231,tier_1,Kano,2025-05-11
CUS0003232,tier_1,Banjul,2022-12-11
CUS0003233,tier_1,Kano,2025-03-08
CUS0003234,tier_2,Lagos,2022-10-25
CUS0003235,tier_1,Port Harcourt,2023-11-14
CUS0003236,tier_1,Lagos,2023-08-04
CUS0003237,tier_3,Farafenni,2025-09-12
CUS0003238,tier_1,Banjul,2023-08-18
CUS0003239,tier_1,Brikama,2025-07-13
CUS0003240,tier_1,Basse,2023-09-24
CUS0003241,tier_1,Kano,2023-08-25
CUS0003242,tier_1,Basse,2024-12-20
CUS0003243,tier_2,Kanifing,2023-08-07
CUS0003244,tier_1,Basse,2025-01-29
CUS0003245,tier_1,Abuja,2023-04-20
CUS0003246,tier_1,Brikama,2023-07-21
CUS0003247,tier_1,Port Harcourt,2023-10-27
CUS0003248,tier_2,Ibadan,2024-11-20
CUS0003249,tier_1,Port Harcourt,2025-03-10
CUS0003250,tier_1,Lagos,2025-12-02
CUS0003251,tier_1,Kano,2025-03-04
CUS0003252,tier_1,Lagos,2025-05-13
CUS0003253,tier_2,Abuja,2024-07-11
CUS0003254,tier_1,Banjul,2023-06-23
CUS0003255,tier_3,Brikama,2023-06-25
CUS0003256,tier_2,Port Harcourt,2025-06-15
CUS0003257,tier_1,Farafenni,2023-08-24
CUS0003258,tier_2,Brikama,2023-11-19
CUS0003259,tier_1,Farafenni,2024-12-05
CUS0003260,tier_3,Port Harcourt,2025-12-02
CUS0003261,tier_1,Lagos,2025-11-28
CUS0003262,tier_1,Basse,2023-03-09
CUS0003263,tier_2,Kanifing,2023-03-15
CUS0003264,tier_2,Kano,2023-09-06
CUS0003265,tier_1,Lagos,2022-12-17
CUS0003266,tier_1,Lagos,2025-05-13
CUS0003267,tier_3,Kano,2023-08-07
CUS0003268,tier_1,Ibadan,2025-02-01
CUS0003269,tier_1,Abuja,2024-05-27
CUS0003270,tier_2,Abuja,2024-05-30
CUS0003271,tier_2,Kanifing,2025-07-05
CUS0003272,tier_2,Kanifing,2025-07-01
CUS0003273,tier_2,Port Harcourt,2023-09-11
CUS0003274,tier_1,Port Harcourt,2022-12-12
CUS0003275,tier_1,Kano,2023-03-07
CUS0003276,tier_2,Banjul,2024-05-17
CUS0003277,tier_2,Farafenni,2024-10-01
CUS0003278,tier_2,Ibadan,2023-11-12
CUS0003279,tier_1,Kano,2025-04-21
CUS0003280,tier_1,Kano,2023-09-08
CUS0003281,tier_3,Abuja,2025-12-16
CUS0003282,tier_3,Farafenni,2023-02-26
CUS0003283,tier_1,Basse,2024-04-11
CUS0003284,tier_2,Abuja,2024-08-24
CUS0003285,tier_1,Abuja,2025-10-26
CUS0003286,tier_1,Brikama,2023-11-26
CUS0003287,tier_2,Ibadan,2024-03-21
CUS0003288,tier_1,Port Harcourt,2023-08-04
CUS0003289,tier_1,Abuja,2024-12-02
CUS0003290,tier_2,Abuja,2025-09-17
CUS0003291,tier_2,Port Harcourt,2023-08-06
CUS0003292,tier_1,Abuja,2025-01-10
CUS0003293,tier_1,Lagos,2023-02-06
CUS0003294,tier_1,Farafenni,2025-06-11
CUS0003295,tier_2,Brikama,2023-03-05
CUS0003296,tier_1,Port Harcourt,2023-10-21
CUS0003297,tier_2,Basse,2022-11-25
CUS0003298,tier_1,Lagos,2024-11-09
CUS0003299,tier_1,Banjul,2023-07-20
CUS0003300,tier_1,Port Harcourt,2025-02-21
CUS0003301,tier_1,Ibadan,2025-07-23
CUS0003302,tier_2,Banjul,2025-04-08
CUS0003303,tier_3,Lagos,2024-12-14
CUS0003304,tier_1,Farafenni,2024-05-02
CUS0003305,tier_1,Farafenni,2023-11-18
CUS0003306,tier_2,Banjul,2024-06-16
CUS0003307,tier_1,Brikama,2025-11-14
CUS0003308,tier_2,Port Harcourt,2025-06-03
CUS0003309,tier_1,Port Harcourt,2025-04-24
CUS0003310,tier_1,Basse,2024-07-13
CUS0003311,tier_2,Kanifing,2025-07-26
CUS0003312,tier_1,Lagos,2024-11-01
CUS0003313,tier_1,Kano,2025-11-17
CUS0003314,tier_1,Kano,2025-07-28
CUS0003315,tier_1,Abuja,2023-11-24
CUS0003316,tier_2,Kano,2025-02-05
CUS0003317,tier_1,Banjul,2024-12-31
CUS0003318,tier_2,Port Harcourt,2025-10-28
CUS0003319,tier_1,Lagos,2024-01-21
CUS0003320,tier_1,Port Harcourt,2022-12-08
CUS0003321,tier_1,Ibadan,2024-07-28
CUS0003322,tier_3,Farafenni,2025-11-01
CUS0003323,tier_1,Ibadan,2023-02-17
CUS0003324,tier_2,Farafenni,2023-12-15
CUS0003325,tier_1,Farafenni,2025-11-01
CUS0003326,tier_1,Farafenni,2025-07-14
CUS0003327,tier_2,Brikama,2024-07-01
CUS0003328,tier_1,Farafenni,2025-06-26
CUS0003329,tier_1,Ibadan,2024-05-08
CUS0003330,tier_1,Kano,2023-07-22
CUS0003331,tier_1,Abuja,2024-12-01
CUS0003332,tier_1,Farafenni,2024-06-04
CUS0003333,tier_3,Kanifing,2022-09-23
CUS0003334,tier_2,Port Harcourt,2024-04-02
CUS0003335,tier_1,Farafenni,2023-04-07
CUS0003336,tier_1,Kano,2023-08-17
CUS0003337,tier_2,Basse,2024-03-19
CUS0003338,tier_2,Port Harcourt,2023-11-08
CUS0003339,tier_1,Port Harcourt,2024-01-09
CUS0003340,tier_1,Kanifing,2023-06-25
CUS0003341,tier_1,Banjul,2023-02-18
CUS0003342,tier_1,Abuja,2024-05-09
CUS0003343,tier_2,Ibadan,2024-01-10
CUS0003344,tier_1,Kanifing,2024-12-28
CUS0003345,tier_2,Abuja,2024-12-16
CUS0003346,tier_1,Kanifing,2024-10-17
CUS0003347,tier_2,Lagos,2025-03-09
CUS0003348,tier_2,Kanifing,2025-12-12
CUS0003349,tier_1,Banjul,2024-02-27
CUS0003350,tier_1,Port Harcourt,2024-03-13
CUS0003351,tier_2,Ibadan,2025-08-18
CUS0003352,tier_1,Port Harcourt,2024-10-23
CUS0003353,tier_1,Kanifing,2022-11-09
CUS0003354,tier_1,Port Harcourt,2025-07-31
CUS0003355,tier_2,Abuja,2023-07-24
CUS0003356,tier_1,Lagos,2024-11-21
CUS0003357,tier_1,Kano,2023-03-16
CUS0003358,tier_1,Basse,2023-08-22
CUS0003359,tier_1,Kano,2025-01-15
CUS0003360,tier_2,Port Harcourt,2023-11-08
CUS0003361,tier_1,Banjul,2024-05-27
CUS0003362,tier_1,Port Harcourt,2025-12-22
CUS0003363,tier_3,Basse,2025-04-07
CUS0003364,tier_2,Abuja,2025-10-17
CUS0003365,tier_2,Ibadan,2025-10-12
CUS0003366,tier_1,Banjul,2025-08-11
CUS0003367,tier_1,Abuja,2024-04-24
CUS0003368,tier_1,Lagos,2023-10-04
CUS0003369,tier_1,Lagos,2023-03-26
CUS0003370,tier_2,Abuja,2024-04-29
CUS0003371,tier_2,Kano,2023-03-27
CUS0003372,tier_2,Kanifing,2023-11-27
CUS0003373,tier_3,Kanifing,2025-11-02
CUS0003374,tier_1,Banjul,2025-03-22
CUS0003375,tier_1,Lagos,2023-07-23
CUS0003376,tier_1,Kanifing,2024-12-05
CUS0003377,tier_2,Lagos,2022-12-27
CUS0003378,tier_3,Banjul,2024-07-18
CUS0003379,tier_2,Banjul,2025-05-19
CUS0003380,tier_1,Basse,2025-07-31
CUS0003381,tier_1,Port Harcourt,2023-11-15
CUS0003382,tier_1,Brikama,2025-03-24
CUS0003383,tier_2,Kanifing,2025-04-17
CUS0003384,tier_1,Brikama,2022-09-22
CUS0003385,tier_2,Abuja,2023-06-30
CUS0003386,tier_2,Ibadan,2023-01-16
CUS0003387,tier_1,Kano,2023-04-03
CUS0003388,tier_3,Lagos,2023-04-18
CUS0003389,tier_1,Basse,2024-05-04
CUS0003390,tier_2,Lagos,2022-11-14
CUS0003391,tier_2,Farafenni,2024-11-05
CUS0003392,tier_2,Kanifing,2023-03-25
CUS0003393,tier_1,Banjul,2024-10-15
CUS0003394,tier_1,Abuja,2024-12-12
CUS0003395,tier_1,Lagos,2024-10-30
CUS0003396,tier_2,Ibadan,2023-02-13
CUS0003397,tier_2,Basse,2023-06-16
CUS0003398,tier_2,Ibadan,2025-05-29
CUS0003399,tier_3,Farafenni,2023-12-18
CUS0003400,tier_1,Kano,2023-02-14
CUS0003401,tier_1,Abuja,2024-12-12
CUS0003402,tier_1,Abuja,2025-01-29
CUS0003403,tier_2,Port Harcourt,2025-06-05
CUS0003404,tier_1,Kanifing,2025-05-20
CUS0003405,tier_1,Kano,2024-12-13
CUS0003406,tier_1,Kano,2023-01-09
CUS0003407,tier_1,Basse,2025-05-03
CUS0003408,tier_3,Kanifing,2024-01-06
CUS0003409,tier_1,Brikama,2023-10-11
CUS0003410,tier_1,Ibadan,2024-02-17
CUS0003411,tier_1,Basse,2023-12-05
CUS0003412,tier_1,Abuja,2023-08-19
CUS0003413,tier_1,Farafenni,2023-09-29
CUS0003414,tier_1,Basse,2023-01-12
CUS0003415,tier_2,Ibadan,2023-07-28
CUS0003416,tier_1,Banjul,2024-08-09
CUS0003417,tier_3,Farafenni,2025-05-10
CUS0003418,tier_1,Banjul,2022-10-10
CUS0003419,tier_1,Kanifing,2023-01-07
CUS0003420,tier_1,Farafenni,2023-09-25
CUS0003421,tier_1,Kanifing,2024-10-07
CUS0003422,tier_2,Basse,2023-03-23
CUS0003423,tier_1,Farafenni,2024-01-20
CUS0003424,tier_2,Port Harcourt,2024-05-21
CUS0003425,tier_2,Kanifing,2024-12-17
CUS0003426,tier_1,Port Harcourt,2023-04-30
CUS0003427,tier_2,Farafenni,2025-01-17
CUS0003428,tier_1,Kanifing,2025-01-24
CUS0003429,tier_1,Kano,2025-03-16
CUS0003430,tier_3,Kano,2023-08-08
CUS0003431,tier_1,Brikama,2024-07-09
CUS0003432,tier_2,Brikama,2025-12-12
CUS0003433,tier_2,Kano,2022-09-24
CUS0003434,tier_1,Farafenni,2023-05-09
CUS0003435,tier_1,Banjul,2022-10-27
CUS0003436,tier_2,Basse,2024-09-20
CUS0003437,tier_1,Brikama,2025-03-06
CUS0003438,tier_2,Kanifing,2024-04-17
CUS0003439,tier_2,Lagos,2023-06-19
CUS0003440,tier_1,Lagos,2022-12-10
CUS0003441,tier_1,Kano,2024-07-30
CUS0003442,tier_1,Banjul,2024-01-09
CUS0003443,tier_1,Lagos,2023-02-05
CUS0003444,tier_2,Port Harcourt,2023-04-15
CUS0003445,tier_1,Ibadan,2025-11-19
CUS0003446,tier_1,Abuja,2024-10-06
CUS0003447,tier_2,Brikama,2023-12-31
CUS0003448,tier_1,Farafenni,2022-10-06
CUS0003449,tier_2,Abuja,2023-12-26
CUS0003450,tier_1,Kanifing,2024-11-30
CUS0003451,tier_3,Abuja,2025-05-24
CUS0003452,tier_3,Ibadan,2023-06-25
CUS0003453,tier_3,Ibadan,2025-01-07
CUS0003454,tier_1,Lagos,2024-02-22
CUS0003455,tier_1,Abuja,2024-06-14
CUS0003456,tier_1,Banjul,2022-10-02
CUS0003457,tier_1,Lagos,2025-04-24
CUS0003458,tier_1,Kano,2022-10-28
CUS0003459,tier_3,Lagos,2024-05-20
CUS0003460,tier_1,Banjul,2023-03-16
CUS0003461,tier_3,Brikama,2023-05-21
CUS0003462,tier_2,Ibadan,2024-05-17
CUS0003463,tier_2,Brikama,2024-04-19
CUS0003464,tier_1,Kanifing,2024-05-07
CUS0003465,tier_1,Banjul,2024-10-12
CUS0003466,tier_1,Port Harcourt,2025-04-23
CUS0003467,tier_1,Basse,2025-12-21
CUS0003468,tier_1,Banjul,2025-09-20
CUS0003469,tier_1,Lagos,2024-05-30
CUS0003470,tier_2,Ibadan,2022-11-09
CUS0003471,tier_1,Kanifing,2024-06-25
CUS0003472,tier_1,Farafenni,2023-07-31
CUS0003473,tier_2,Kanifing,2024-05-15
CUS0003474,tier_1,Kano,2024-01-05
CUS0003475,tier_1,Abuja,2023-08-19
CUS0003476,tier_1,Kanifing,2024-07-14
CUS0003477,tier_3,Port Harcourt,2024-04-04
CUS0003478,tier_1,Abuja,2024-03-11
CUS0003479,tier_2,Brikama,2024-11-18
CUS0003480,tier_1,Abuja,2022-11-22
CUS0003481,tier_1,Basse,2025-07-09
CUS0003482,tier_1,Kano,2022-12-10
CUS0003483,tier_1,Abuja,2025-06-18
CUS0003484,tier_1,Kano,2024-03-30
CUS0003485,tier_1,Lagos,2023-05-17
CUS0003486,tier_1,Kano,2023-08-23
CUS0003487,tier_3,Kano,2025-11-05
CUS0003488,tier_3,Banjul,2023-08-22
CUS0003489,tier_1,Brikama,2024-04-21
CUS0003490,tier_2,Port Harcourt,2023-02-17
CUS0003491,tier_1,Port Harcourt,2022-12-15
CUS0003492,tier_2,Basse,2025-09-13
CUS0003493,tier_2,Abuja,2025-04-18
CUS0003494,tier_1,Banjul,2023-05-29
CUS0003495,tier_2,Ibadan,2023-06-03
CUS0003496,tier_2,Kanifing,2025-09-10
CUS0003497,tier_1,Kanifing,2024-02-18
CUS0003498,tier_2,Basse,2022-10-30
CUS0003499,tier_1,Lagos,2025-08-29
CUS0003500,tier_1,Port Harcourt,2023-02-19
CUS0003501,tier_2,Banjul,2024-11-07
CUS0003502,tier_1,Ibadan,2023-03-23
CUS0003503,tier_1,Brikama,2024-04-24
CUS0003504,tier_2,Banjul,2023-04-13
CUS0003505,tier_2,Farafenni,2025-05-11
CUS0003506,tier_1,Brikama,2025-04-28
CUS0003507,tier_1,Farafenni,2024-11-08
CUS0003508,tier_1,Banjul,2023-03-02
CUS0003509,tier_1,Banjul,2025-04-26
CUS0003510,tier_1,Kano,2024-12-20
CUS0003511,tier_2,Ibadan,2024-07-16
CUS0003512,tier_2,Kano,2025-04-23
CUS0003513,tier_1,Banjul,2024-12-18
CUS0003514,tier_1,Farafenni,2025-01-16
CUS0003515,tier_1,Ibadan,2024-11-16
CUS0003516,tier_1,Basse,2024-05-18
CUS0003517,tier_2,Port Harcourt,2023-03-28
CUS0003518,tier_1,Basse,2023-10-22
CUS0003519,tier_1,Kanifing,2023-05-26
CUS0003520,tier_1,Abuja,2025-03-03
CUS0003521,tier_1,Kano,2025-04-29
CUS0003522,tier_2,Banjul,2022-09-30
CUS0003523,tier_1,Port Harcourt,2023-07-05
CUS0003524,tier_1,Lagos,2025-03-21
CUS0003525,tier_1,Kano,2024-06-12
CUS0003526,tier_1,Brikama,2023-12-30
CUS0003527,tier_1,Ibadan,2024-10-26
CUS0003528,tier_1,Ibadan,2023-10-24
CUS0003529,tier_1,Brikama,2025-02-24
CUS0003530,tier_1,Port Harcourt,2024-02-06
CUS0003531,tier_1,Brikama,2024-06-09
CUS0003532,tier_2,Basse,2023-10-17
CUS0003533,tier_1,Kano,2023-11-21
CUS0003534,tier_3,Port Harcourt,2024-12-27
CUS0003535,tier_2,Ibadan,2023-01-20
CUS0003536,tier_1,Lagos,2022-09-29
CUS0003537,tier_1,Port Harcourt,2023-09-27
CUS0003538,tier_1,Banjul,2025-02-09
CUS0003539,tier_1,Kanifing,2023-03-15
CUS0003540,tier_3,Kano,2024-03-09
CUS0003541,tier_2,Farafenni,2025-05-30
CUS0003542,tier_2,Brikama,2023-11-06
CUS0003543,tier_2,Abuja,2025-08-22
CUS0003544,tier_1,Basse,2025-05-11
CUS0003545,tier_1,Kanifing,2023-07-11
CUS0003546,tier_2,Port Harcourt,2025-11-01
CUS0003547,tier_3,Lagos,2025-05-25
CUS0003548,tier_2,Abuja,2025-04-03
CUS0003549,tier_3,Port Harcourt,2022-11-18
CUS0003550,tier_1,Basse,2023-04-01
CUS0003551,tier_1,Basse,2024-09-26
CUS0003552,tier_1,Brikama,2023-07-27
CUS0003553,tier_2,Farafenni,2025-07-08
CUS0003554,tier_2,Kanifing,2024-11-10
CUS0003555,tier_1,Brikama,2025-12-21
CUS0003556,tier_1,Abuja,2022-10-25
CUS0003557,tier_1,Kanifing,2024-02-03
CUS0003558,tier_1,Ibadan,2023-03-21
CUS0003559,tier_1,Farafenni,2022-10-20
CUS0003560,tier_2,Ibadan,2024-01-10
CUS0003561,tier_1,Ibadan,2025-03-24
CUS0003562,tier_2,Kano,2023-08-09
CUS0003563,tier_2,Kanifing,2022-10-23
CUS0003564,tier_1,Ibadan,2024-04-30
CUS0003565,tier_1,Kano,2024-09-15
CUS0003566,tier_1,Ibadan,2024-02-23
CUS0003567,tier_1,Basse,2024-08-04
CUS0003568,tier_1,Lagos,2025-08-14
CUS0003569,tier_2,Brikama,2024-05-21
CUS0003570,tier_1,Port Harcourt,2024-08-24
CUS0003571,tier_2,Port Harcourt,2023-03-13
CUS0003572,tier_1,Port Harcourt,2025-09-06
CUS0003573,tier_1,Kanifing,2022-09-25
CUS0003574,tier_1,Basse,2025-10-31
CUS0003575,tier_1,Abuja,2024-07-15
CUS0003576,tier_1,Banjul,2025-03-21
CUS0003577,tier_1,Lagos,2025-08-26
CUS0003578,tier_1,Kanifing,2022-11-03
CUS0003579,tier_3,Banjul,2024-01-23
CUS0003580,tier_3,Abuja,2025-07-19
CUS0003581,tier_2,Kano,2025-04-10
CUS0003582,tier_1,Banjul,2025-06-01
CUS0003583,tier_1,Ibadan,2024-09-26
CUS0003584,tier_2,Abuja,2023-04-28
CUS0003585,tier_1,Farafenni,2025-11-18
CUS0003586,tier_3,Banjul,2024-11-25
CUS0003587,tier_1,Abuja,2025-11-24
CUS0003588,tier_2,Banjul,2023-10-31
CUS0003589,tier_2,Brikama,2023-08-04
CUS0003590,tier_2,Ibadan,2025-03-24
CUS0003591,tier_1,Kanifing,2023-12-09
CUS0003592,tier_1,Lagos,2023-07-21
CUS0003593,tier_3,Farafenni,2024-09-12
CUS0003594,tier_1,Banjul,2024-09-22
CUS0003595,tier_1,Ibadan,2022-10-25
CUS0003596,tier_1,Banjul,2024-08-07
CUS0003597,tier_2,Kanifing,2025-09-06
CUS0003598,tier_1,Brikama,2024-06-01
CUS0003599,tier_1,Lagos,2024-08-18
CUS0003600,tier_3,Brikama,2023-10-09
CUS0003601,tier_1,Kanifing,2025-07-27
CUS0003602,tier_1,Ibadan,2024-11-05
CUS0003603,tier_1,Lagos,2024-10-06
CUS0003604,tier_1,Basse,2023-12-11
CUS0003605,tier_2,Basse,2024-08-18
CUS0003606,tier_1,Basse,2024-03-18
CUS0003607,tier_2,Ibadan,2025-06-01
CUS0003608,tier_1,Abuja,2023-04-11
CUS0003609,tier_1,Farafenni,2025-03-26
CUS0003610,tier_2,Ibadan,2024-09-15
CUS0003611,tier_1,Ibadan,2024-10-26
CUS0003612,tier_1,Brikama,2025-10-19
CUS0003613,tier_3,Kano,2023-06-16
CUS0003614,tier_3,Banjul,2023-03-16
CUS0003615,tier_2,Basse,2024-06-10
CUS0003616,tier_2,Basse,2025-07-11
CUS0003617,tier_1,Port Harcourt,2023-11-06
CUS0003618,tier_1,Abuja,2023-11-05
CUS0003619,tier_1,Farafenni,2024-11-05
CUS0003620,tier_1,Abuja,2023-01-06
CUS0003621,tier_1,Basse,2025-10-28
CUS0003622,tier_1,Lagos,2025-11-08
CUS0003623,tier_3,Lagos,2024-07-12
CUS0003624,tier_2,Port Harcourt,2024-10-14
CUS0003625,tier_2,Lagos,2023-07-27
CUS0003626,tier_2,Banjul,2025-05-22
CUS0003627,tier_2,Basse,2023-01-01
CUS0003628,tier_1,Port Harcourt,2022-10-25
CUS0003629,tier_2,Basse,2025-02-02
CUS0003630,tier_3,Kano,2024-08-31
CUS0003631,tier_1,Banjul,2024-06-05
CUS0003632,tier_2,Basse,2025-07-09
CUS0003633,tier_3,Ibadan,2024-05-05
CUS0003634,tier_1,Abuja,2025-10-13
CUS0003635,tier_2,Lagos,2024-06-29
CUS0003636,tier_2,Port Harcourt,2025-12-06
CUS0003637,tier_1,Port Harcourt,2024-03-14
CUS0003638,tier_2,Brikama,2023-07-07
CUS0003639,tier_1,Kano,2025-12-13
CUS0003640,tier_1,Lagos,2023-04-23
CUS0003641,tier_2,Ibadan,2024-10-11
CUS0003642,tier_1,Port Harcourt,2025-07-22
CUS0003643,tier_1,Port Harcourt,2022-11-28
CUS0003644,tier_1,Kanifing,2023-07-13
CUS0003645,tier_1,Basse,2024-07-18
CUS0003646,tier_2,Brikama,2024-09-22
CUS0003647,tier_2,Brikama,2025-09-21
CUS0003648,tier_1,Banjul,2024-12-19
CUS0003649,tier_2,Kano,2022-10-01
CUS0003650,tier_1,Ibadan,2024-09-21
CUS0003651,tier_1,Basse,2024-07-22
CUS0003652,tier_1,Lagos,2022-12-21
CUS0003653,tier_2,Port Harcourt,2024-09-07
CUS0003654,tier_1,Kanifing,2023-02-27
